Driver,Track,Year,LapTime_s,MeanSpeed,MaxSpeed,ThrottleMean,BrakePct,BrakingEvents
RUS,Silverstone,2023,91.433,228.42528735632183,309.0,70.41666666666667,13.793103448275861,8
RUS,Silverstone,2023,91.51,229.54492753623188,320.0,71.6086956521739,14.492753623188406,8
RUS,Silverstone,2023,91.563,227.86627906976744,306.0,71.28779069767442,13.08139534883721,8
RUS,Silverstone,2023,91.568,229.72093023255815,307.0,70.8546511627907,15.69767441860465,8
RUS,Silverstone,2023,91.569,226.82369942196533,304.0,70.78901734104046,13.583815028901732,8
RUS,Silverstone,2023,91.606,228.32,312.0,71.84571428571428,16.57142857142857,9
PIA,Silverstone,2023,90.85,228.87610619469027,314.0,71.30678466076697,13.569321533923304,7
PIA,Silverstone,2023,90.941,229.47687861271677,309.0,70.41618497109826,12.427745664739884,6
PIA,Silverstone,2023,91.011,228.7784256559767,308.0,71.07288629737609,11.9533527696793,7
PIA,Silverstone,2023,91.159,228.59011627906978,305.0,71.29941860465117,13.08139534883721,7
PIA,Silverstone,2023,91.178,227.49709302325581,306.0,70.40406976744185,13.08139534883721,7
PIA,Silverstone,2023,91.305,230.22093023255815,303.0,73.11627906976744,9.30232558139535,6
PIA,Silverstone,2023,91.406,228.27218934911244,306.0,70.69822485207101,12.721893491124261,7
PIA,Silverstone,2023,91.422,226.7150997150997,303.0,70.97435897435898,13.105413105413104,7
PIA,Silverstone,2023,91.427,225.28279883381924,303.0,69.82507288629738,13.994169096209912,7
PIA,Silverstone,2023,91.465,228.57142857142858,305.0,69.95043731778425,13.411078717201166,7
VER,Spa,2023,76.33,217.7719298245614,308.0,71.35438596491228,14.736842105263156,6
VER,Spa,2023,77.183,217.14186851211073,309.0,65.80622837370242,16.955017301038062,6
VER,Spa,2023,77.306,215.56993006993008,306.0,68.2972027972028,13.636363636363635,7
VER,Spa,2023,77.473,213.4006968641115,306.0,65.21254355400697,16.02787456445993,6
VER,Spa,2023,77.502,215.03472222222223,306.0,66.29861111111111,15.625,7
VER,Spa,2023,77.611,215.25,308.0,69.07432432432432,22.972972972972975,6
VER,Spa,2023,77.697,214.31632653061226,312.0,67.3265306122449,13.945578231292515,6
VER,Spa,2023,77.708,214.65853658536585,308.0,67.8048780487805,16.02787456445993,7
VER,Spa,2023,77.761,213.57239057239056,307.0,66.63973063973064,14.47811447811448,6
VER,Spa,2023,77.766,211.9158249158249,308.0,64.57575757575758,16.161616161616163,7
HAM,Spa,2023,76.676,217.9831081081081,327.0,73.625,15.878378378378377,6
HAM,Spa,2023,77.529,212.1853146853147,309.0,67.54545454545455,18.88111888111888,6
HAM,Spa,2023,77.575,216.29530201342283,307.0,70.44630872483222,16.778523489932887,7
HAM,Spa,2023,77.627,214.79094076655053,307.0,72.72473867595819,16.376306620209057,7
HAM,Spa,2023,77.725,211.44014084507043,309.0,68.46478873239437,17.95774647887324,6
HAM,Spa,2023,77.848,214.42268041237114,308.0,70.8659793814433,17.18213058419244,7
HAM,Spa,2023,77.874,212.23972602739727,313.0,69.18493150684931,18.15068493150685,7
HAM,Spa,2023,78.138,214.16,308.0,71.80666666666667,17.333333333333336,6
HAM,Spa,2023,78.475,211.97019867549668,310.0,70.3112582781457,16.55629139072848,6
HAM,Spa,2023,78.564,213.0068493150685,308.0,68.5513698630137,16.43835616438356,6
RUS,Spa,2023,77.875,214.68367346938774,303.0,69.41836734693878,15.306122448979592,6
RUS,Spa,2023,78.057,214.38698630136986,303.0,69.06849315068493,16.78082191780822,6
RUS,Spa,2023,78.067,214.78333333333333,304.0,69.78,16.666666666666664,6
RUS,Spa,2023,78.129,212.97333333333333,305.0,70.46333333333334,16.0,7
RUS,Spa,2023,78.133,211.8469387755102,305.0,67.4625850340136,17.687074829931973,6
RUS,Spa,2023,78.152,212.98666666666668,306.0,69.53666666666666,16.666666666666664,8
RUS,Spa,2023,78.201,212.64705882352942,305.0,68.23875432525952,16.608996539792386,6
RUS,Spa,2023,78.264,213.45150501672242,327.0,69.39464882943143,16.722408026755854,6
RUS,Spa,2023,78.29,213.25,310.0,66.75694444444444,17.708333333333336,6
RUS,Spa,2023,78.335,213.875,305.0,65.56597222222223,16.666666666666664,6
SAI,Spa,2023,78.403,212.0612244897959,310.0,69.19727891156462,18.70748299319728,8
SAI,Spa,2023,78.447,210.37630662020905,308.0,67.98606271777004,19.860627177700348,10
SAI,Spa,2023,78.513,214.26510067114094,311.0,69.98657718120805,17.114093959731544,9
SAI,Spa,2023,78.518,211.17666666666668,309.0,68.44,17.333333333333336,8
SAI,Spa,2023,78.521,213.83445945945945,308.0,69.88851351351352,15.54054054054054,7
SAI,Spa,2023,78.559,213.05460750853243,311.0,68.7235494880546,19.453924914675767,9
SAI,Spa,2023,78.562,211.59863945578232,309.0,67.04081632653062,16.666666666666664,8
SAI,Spa,2023,78.562,212.89597315436242,309.0,67.7751677852349,18.120805369127517,7
SAI,Spa,2023,78.595,213.7177700348432,309.0,70.82578397212544,15.33101045296167,8
SAI,Spa,2023,78.623,210.80602006688963,309.0,68.21404682274247,18.729096989966553,9
STR,Spa,2023,78.722,212.8109965635739,305.0,69.69415807560138,14.432989690721648,7
STR,Spa,2023,78.933,210.16107382550337,304.0,67.78187919463087,19.12751677852349,9
STR,Spa,2023,78.967,210.50671140939596,304.0,70.98993288590604,15.771812080536913,7
STR,Spa,2023,78.988,208.74,304.0,69.87,16.666666666666664,9
STR,Spa,2023,78.998,210.70103092783506,305.0,69.05154639175258,15.120274914089347,8
STR,Spa,2023,79.018,211.36610169491524,304.0,68.68474576271187,16.94915254237288,8
STR,Spa,2023,79.041,210.98961937716263,305.0,68.83737024221453,15.916955017301039,7
STR,Spa,2023,79.067,212.54901960784315,323.0,64.26797385620915,15.359477124183007,7
STR,Spa,2023,79.068,210.87625418060202,305.0,69.98327759197325,13.377926421404682,7
STR,Spa,2023,79.081,209.6437908496732,304.0,68.87254901960785,16.666666666666664,9
ALO,Spa,2023,78.083,213.26530612244898,327.0,69.07482993197279,16.666666666666664,6
ALO,Spa,2023,78.237,211.05862068965519,328.0,68.22758620689655,17.586206896551722,8
ALO,Spa,2023,78.321,211.2915254237288,311.0,67.70847457627119,16.94915254237288,8
ALO,Spa,2023,78.442,212.5704697986577,306.0,67.59731543624162,17.78523489932886,7
ALO,Spa,2023,78.532,212.37755102040816,307.0,68.90816326530613,15.306122448979592,6
ALO,Spa,2023,78.536,211.38333333333333,307.0,66.17666666666666,15.666666666666668,6
ALO,Spa,2023,78.543,211.5674740484429,307.0,66.5916955017301,16.608996539792386,7
ALO,Spa,2023,78.584,214.1491525423729,309.0,67.74915254237288,16.94915254237288,7
ALO,Spa,2023,78.749,212.1027397260274,308.0,67.8013698630137,17.123287671232877,7
ALO,Spa,2023,78.77,211.96503496503496,308.0,67.31818181818181,16.433566433566433,6
OCO,Spa,2023,78.946,213.26,312.0,68.72333333333333,21.666666666666668,7
OCO,Spa,2023,78.965,210.78378378378378,309.0,68.58783783783784,22.2972972972973,8
OCO,Spa,2023,78.97,211.83946488294313,310.0,69.43478260869566,20.401337792642142,7
OCO,Spa,2023,79.027,208.1448275862069,312.0,64.27586206896552,22.06896551724138,8
OCO,Spa,2023,79.057,212.3159609120521,310.0,69.02605863192183,20.195439739413683,8
OCO,Spa,2023,79.057,210.18729096989966,312.0,68.7324414715719,19.063545150501675,8
OCO,Spa,2023,79.097,212.7876712328767,311.0,68.75,21.232876712328768,9
OCO,Spa,2023,79.163,209.18954248366012,312.0,67.7875816993464,22.22222222222222,7
OCO,Spa,2023,79.174,213.35494880546077,310.0,70.16723549488054,20.819112627986346,9
OCO,Spa,2023,79.174,210.17845117845118,310.0,68.12794612794613,21.21212121212121,7
GAS,Spa,2023,78.375,213.1818181818182,311.0,71.05050505050505,15.488215488215488,6
GAS,Spa,2023,78.577,210.60535117056855,312.0,68.93979933110369,15.384615384615385,6
GAS,Spa,2023,78.658,213.03061224489795,312.0,69.70068027210884,16.3265306122449,7
GAS,Spa,2023,78.796,211.6689189189189,311.0,69.73648648648648,15.54054054054054,7
GAS,Spa,2023,78.804,213.0033783783784,312.0,70.39864864864865,15.878378378378377,7
GAS,Spa,2023,78.824,210.47260273972603,312.0,69.30479452054794,14.04109589041096,6
GAS,Spa,2023,78.843,212.01666666666668,310.0,69.97666666666667,14.666666666666666,6
GAS,Spa,2023,78.845,209.91147540983607,312.0,68.65901639344263,13.442622950819672,7
GAS,Spa,2023,78.948,210.00682593856655,315.0,68.49829351535836,16.38225255972696,7
GAS,Spa,2023,78.965,212.70666666666668,312.0,69.35333333333334,15.0,6
LEC,Spa,2023,78.357,214.96539792387543,312.0,72.31487889273356,16.608996539792386,9
LEC,Spa,2023,78.46,212.1326530612245,311.0,70.01360544217687,16.3265306122449,7
LEC,Spa,2023,78.558,214.49657534246575,313.0,70.37328767123287,17.80821917808219,7
LEC,Spa,2023,78.617,211.49659863945578,338.0,68.32993197278911,16.666666666666664,8
LEC,Spa,2023,78.619,214.0,314.0,70.51666666666667,17.333333333333336,9
LEC,Spa,2023,78.634,210.85245901639345,313.0,67.87868852459016,18.688524590163937,8
LEC,Spa,2023,78.657,209.42176870748298,312.0,67.33333333333333,19.047619047619047,8
LEC,Spa,2023,78.682,212.93288590604027,315.0,70.03355704697987,18.120805369127517,7
LEC,Spa,2023,78.707,210.62876254180603,312.0,70.47826086956522,17.391304347826086,7
LEC,Spa,2023,78.709,210.32881355932204,316.0,67.44067796610169,19.661016949152543,8
TSU,Spa,2023,78.904,211.84,308.0,69.62666666666667,14.333333333333334,7
TSU,Spa,2023,78.979,211.15,307.0,70.15333333333334,15.0,6
TSU,Spa,2023,79.028,209.7517006802721,330.0,68.24489795918367,17.346938775510203,7
TSU,Spa,2023,79.121,209.29054054054055,308.0,69.55743243243244,13.513513513513514,7
TSU,Spa,2023,79.141,210.23489932885906,306.0,67.56711409395973,16.10738255033557,6
TSU,Spa,2023,79.167,209.5322033898305,308.0,67.36610169491526,15.593220338983052,6
TSU,Spa,2023,79.182,211.34883720930233,306.0,70.03654485049834,15.614617940199334,6
TSU,Spa,2023,79.182,211.2249134948097,307.0,69.87543252595155,14.53287197231834,6
TSU,Spa,2023,79.206,211.0974025974026,305.0,69.75324675324676,13.311688311688311,6
TSU,Spa,2023,79.211,209.07491856677524,311.0,69.41693811074919,16.286644951140065,6
PIA,Spa,2023,78.679,213.26262626262627,303.0,67.16498316498317,14.814814814814813,6
PIA,Spa,2023,78.831,212.40604026845637,304.0,67.09060402684564,12.751677852348994,6
PIA,Spa,2023,78.854,212.16949152542372,304.0,66.41016949152542,14.576271186440678,6
PIA,Spa,2023,78.864,212.9295302013423,304.0,66.1006711409396,15.100671140939598,6
PIA,Spa,2023,78.987,209.15333333333334,303.0,64.49333333333334,15.666666666666668,6
PIA,Spa,2023,79.078,210.8704318936877,304.0,65.18936877076412,15.614617940199334,6
PIA,Spa,2023,79.08,208.44771241830065,304.0,65.4673202614379,15.359477124183007,6
PIA,Spa,2023,79.096,210.51666666666668,304.0,66.66666666666667,14.666666666666666,6
PIA,Spa,2023,79.1,209.8595890410959,306.0,66.03424657534246,15.068493150684931,6
PIA,Spa,2023,79.104,211.72727272727272,302.0,66.8409090909091,13.636363636363635,6
HUL,Spa,2023,78.776,211.79037800687286,310.0,65.54982817869416,17.869415807560138,7
HUL,Spa,2023,78.841,213.83783783783784,313.0,65.0,17.905405405405407,8
HUL,Spa,2023,78.855,213.33663366336634,311.0,66.77887788778878,15.51155115511551,7
HUL,Spa,2023,78.861,211.87074829931973,310.0,64.08843537414965,17.346938775510203,7
HUL,Spa,2023,78.912,212.14285714285714,312.0,65.09415584415585,18.506493506493506,9
HUL,Spa,2023,78.947,210.7319587628866,315.0,63.986254295532646,18.556701030927837,7
HUL,Spa,2023,78.949,209.96699669966998,308.0,66.21782178217822,18.151815181518153,8
HUL,Spa,2023,78.951,211.51,310.0,66.53666666666666,15.666666666666668,9
HUL,Spa,2023,78.959,212.08852459016393,309.0,66.9672131147541,18.688524590163937,8
HUL,Spa,2023,78.962,212.42033898305084,310.0,66.01016949152542,16.610169491525422,8
ALB,Spa,2023,79.133,210.94098360655738,306.0,65.57377049180327,17.04918032786885,7
ALB,Spa,2023,79.189,207.80272108843536,306.0,64.34013605442176,17.346938775510203,8
ALB,Spa,2023,79.248,209.4884488448845,305.0,64.63696369636963,18.151815181518153,7
ALB,Spa,2023,79.26,209.6813559322034,305.0,64.66101694915254,17.28813559322034,7
ALB,Spa,2023,79.307,209.16722408026754,308.0,65.50836120401338,17.05685618729097,7
ALB,Spa,2023,79.327,209.58983050847456,307.0,63.76610169491526,17.28813559322034,7
ALB,Spa,2023,79.343,208.25597269624572,307.0,63.49829351535836,19.112627986348123,7
ALB,Spa,2023,79.347,208.85761589403972,307.0,63.56953642384106,17.549668874172188,6
ALB,Spa,2023,79.374,208.7138047138047,308.0,65.10774410774411,15.488215488215488,7
ALB,Spa,2023,79.39,204.42611683848799,306.0,62.243986254295535,19.243986254295535,7
NOR,Spa,2023,77.182,214.30344827586208,325.0,68.08620689655173,18.96551724137931,7
NOR,Spa,2023,77.287,213.74736842105264,323.0,68.6280701754386,17.192982456140353,8
NOR,Spa,2023,77.939,210.2762237762238,304.0,67.83916083916084,18.88111888111888,6
NOR,Spa,2023,78.16,212.16095890410958,305.0,67.56164383561644,19.17808219178082,6
NOR,Spa,2023,78.412,213.97,306.0,68.91666666666667,18.333333333333332,6
NOR,Spa,2023,78.746,211.6523178807947,306.0,64.5364238410596,21.52317880794702,7
NOR,Spa,2023,78.809,212.77891156462584,308.0,64.62244897959184,19.727891156462583,8
NOR,Spa,2023,78.833,211.2249134948097,305.0,67.73702422145328,19.031141868512112,6
NOR,Spa,2023,79.022,209.9264214046823,331.0,66.57190635451505,20.401337792642142,7
NOR,Spa,2023,79.36,209.23489932885906,332.0,65.16778523489933,21.140939597315437,7
VER,Suzuka,2023,94.183,220.3684210526316,306.0,66.86980609418282,15.789473684210526,11
VER,Suzuka,2023,95.248,220.6778711484594,310.0,64.78151260504201,16.80672268907563,10
VER,Suzuka,2023,95.433,215.90285714285713,305.0,62.222857142857144,16.857142857142858,9
VER,Suzuka,2023,95.462,217.46438746438747,308.0,63.971509971509974,17.37891737891738,10
VER,Suzuka,2023,95.914,217.16298342541435,305.0,62.610497237569064,16.574585635359114,9
VER,Suzuka,2023,95.915,216.1484593837535,309.0,65.74229691876751,16.5266106442577,11
VER,Suzuka,2023,95.969,217.29722222222222,306.0,64.51666666666667,16.666666666666664,10
VER,Suzuka,2023,95.983,215.6629213483146,309.0,64.17415730337079,17.696629213483146,10
VER,Suzuka,2023,96.198,215.2219178082192,308.0,64.01095890410959,16.43835616438356,12
VER,Suzuka,2023,96.22,217.92391304347825,307.0,65.8179347826087,15.489130434782608,11
NOR,Suzuka,2023,95.247,217.78551532033427,305.0,65.04735376044569,15.041782729805014,7
NOR,Suzuka,2023,95.823,217.2464183381089,305.0,63.673352435530084,12.893982808022923,7
NOR,Suzuka,2023,95.844,215.707182320442,306.0,62.668508287292816,14.088397790055248,8
NOR,Suzuka,2023,95.972,215.2330623306233,305.0,62.03252032520325,14.363143631436316,8
NOR,Suzuka,2023,96.003,214.6543909348442,323.0,59.52974504249292,15.864022662889518,7
NOR,Suzuka,2023,96.052,218.17451523545705,306.0,64.32963988919667,14.681440443213297,9
NOR,Suzuka,2023,96.059,215.2941176470588,306.0,63.09803921568628,15.406162464985995,9
NOR,Suzuka,2023,96.078,219.323782234957,307.0,65.56446991404012,15.18624641833811,8
NOR,Suzuka,2023,96.378,215.09141274238226,306.0,62.961218836565095,15.512465373961218,8
NOR,Suzuka,2023,96.411,214.6049046321526,306.0,62.9291553133515,15.531335149863759,8
PIA,Suzuka,2023,96.328,215.7380281690141,309.0,63.17183098591549,12.676056338028168,7
PIA,Suzuka,2023,96.459,217.58640226628896,307.0,63.8356940509915,12.747875354107649,7
PIA,Suzuka,2023,96.597,217.08355795148248,311.0,62.15094339622642,14.016172506738545,8
PIA,Suzuka,2023,96.632,214.41988950276243,307.0,61.988950276243095,12.430939226519337,7
PIA,Suzuka,2023,96.704,213.728,306.0,62.168,13.333333333333334,8
PIA,Suzuka,2023,96.741,212.81643835616438,312.0,60.654794520547945,15.068493150684931,7
PIA,Suzuka,2023,96.848,213.72432432432433,327.0,61.96756756756757,15.135135135135137,8
PIA,Suzuka,2023,96.88,213.8306010928962,306.0,62.450819672131146,14.754098360655737,9
PIA,Suzuka,2023,97.017,213.72651933701658,307.0,61.80110497237569,12.98342541436464,7
PIA,Suzuka,2023,97.117,211.14529914529913,307.0,61.344729344729345,13.390313390313391,9
LEC,Suzuka,2023,96.362,215.15193370165747,308.0,66.85635359116021,15.745856353591158,9
LEC,Suzuka,2023,96.493,214.69166666666666,308.0,66.93055555555556,14.722222222222223,10
LEC,Suzuka,2023,96.672,215.39729729729729,308.0,66.87567567567568,15.405405405405407,11
LEC,Suzuka,2023,96.781,213.53257790368272,307.0,66.75920679886686,16.997167138810198,11
LEC,Suzuka,2023,96.891,211.6657381615599,306.0,65.37047353760445,15.598885793871867,8
LEC,Suzuka,2023,96.921,213.60623229461757,309.0,64.75354107648725,16.71388101983003,11
LEC,Suzuka,2023,97.196,212.5826330532213,305.0,66.75070028011204,17.366946778711483,12
LEC,Suzuka,2023,97.234,214.6629213483146,323.0,66.54775280898876,19.101123595505616,14
LEC,Suzuka,2023,97.34,212.74734042553192,305.0,68.15691489361703,16.48936170212766,10
LEC,Suzuka,2023,97.355,212.2587601078167,311.0,64.5121293800539,18.328840970350406,11
HAM,Suzuka,2023,95.611,216.42241379310346,303.0,68.87068965517241,13.793103448275861,9
HAM,Suzuka,2023,96.182,217.17222222222222,304.0,65.64722222222223,15.833333333333332,9
HAM,Suzuka,2023,96.509,215.97027027027028,306.0,66.10810810810811,14.864864864864865,10
HAM,Suzuka,2023,96.736,214.5611111111111,304.0,65.09166666666667,15.277777777777779,9
HAM,Suzuka,2023,97.118,216.02486187845304,304.0,66.1657458563536,14.3646408839779,8
HAM,Suzuka,2023,97.217,215.3774647887324,307.0,67.04788732394366,16.619718309859156,10
HAM,Suzuka,2023,97.243,214.57062146892656,304.0,64.7909604519774,14.40677966101695,9
HAM,Suzuka,2023,97.265,213.75824175824175,305.0,66.92307692307692,15.659340659340659,9
HAM,Suzuka,2023,97.293,212.98055555555555,305.0,64.70277777777778,17.5,9
HAM,Suzuka,2023,97.352,211.6821917808219,303.0,66.9013698630137,16.986301369863014,11
SAI,Suzuka,2023,96.187,215.80886426592798,304.0,68.6426592797784,16.343490304709142,10
SAI,Suzuka,2023,96.364,214.79036827195466,306.0,67.91784702549575,17.56373937677054,9
SAI,Suzuka,2023,96.378,217.57967032967034,306.0,68.43681318681318,16.758241758241756,10
SAI,Suzuka,2023,96.677,214.50828729281767,306.0,67.67955801104972,17.67955801104972,9
SAI,Suzuka,2023,96.724,215.30662983425415,307.0,68.15745856353591,17.67955801104972,10
SAI,Suzuka,2023,96.783,215.26271186440678,308.0,67.62711864406779,18.926553672316384,10
SAI,Suzuka,2023,96.798,216.61016949152543,306.0,68.00282485875707,17.796610169491526,12
SAI,Suzuka,2023,97.118,213.10455764075067,309.0,67.93565683646112,21.179624664879356,12
SAI,Suzuka,2023,97.259,211.5595567867036,318.0,67.19113573407202,21.329639889196674,13
SAI,Suzuka,2023,97.349,212.5215053763441,326.0,66.38709677419355,21.50537634408602,10
RUS,Suzuka,2023,97.653,212.88372093023256,304.0,64.67732558139535,12.5,7
RUS,Suzuka,2023,97.678,213.35245901639345,305.0,64.30327868852459,12.841530054644808,8
RUS,Suzuka,2023,97.692,210.4390243902439,303.0,64.59620596205961,16.802168021680217,10
RUS,Suzuka,2023,97.841,212.3709677419355,305.0,64.64247311827957,13.172043010752688,8
RUS,Suzuka,2023,97.951,211.39005235602093,305.0,63.74083769633508,13.612565445026178,8
RUS,Suzuka,2023,97.997,212.4676056338028,304.0,65.11549295774648,13.802816901408452,9
RUS,Suzuka,2023,98.002,211.83378746594005,304.0,63.19346049046322,14.713896457765669,9
RUS,Suzuka,2023,98.014,213.45822102425876,303.0,65.02425876010781,15.09433962264151,11
RUS,Suzuka,2023,98.016,212.8218085106383,305.0,64.25265957446808,16.48936170212766,10
RUS,Suzuka,2023,98.022,210.4676056338028,303.0,66.8225352112676,15.492957746478872,12
ALO,Suzuka,2023,97.203,214.9972602739726,307.0,66.21643835616439,18.08219178082192,9
ALO,Suzuka,2023,97.273,213.5342105263158,303.0,66.70526315789473,16.05263157894737,10
ALO,Suzuka,2023,97.308,210.95906432748538,303.0,64.30701754385964,18.421052631578945,10
ALO,Suzuka,2023,97.335,211.792243767313,304.0,65.75069252077563,18.005540166204987,11
ALO,Suzuka,2023,97.461,212.1413043478261,304.0,65.25271739130434,17.66304347826087,11
ALO,Suzuka,2023,97.582,212.25619834710744,303.0,66.34986225895317,15.151515151515152,12
ALO,Suzuka,2023,97.628,213.35816618911176,303.0,67.1432664756447,16.045845272206304,10
ALO,Suzuka,2023,98.0,211.75271739130434,303.0,64.74184782608695,16.304347826086957,11
ALO,Suzuka,2023,98.009,212.0222222222222,303.0,66.04444444444445,16.666666666666664,12
ALO,Suzuka,2023,98.036,211.6407506702413,304.0,65.31635388739946,19.571045576407506,12
OCO,Suzuka,2023,97.398,214.76151761517616,308.0,68.00271002710028,19.51219512195122,12
OCO,Suzuka,2023,97.572,214.37333333333333,309.0,65.736,20.533333333333335,12
OCO,Suzuka,2023,97.616,212.48076923076923,307.0,66.69505494505495,20.054945054945055,11
OCO,Suzuka,2023,97.773,211.38826815642457,307.0,64.9804469273743,21.787709497206702,13
OCO,Suzuka,2023,97.793,212.93388429752065,308.0,67.72451790633609,19.55922865013774,11
OCO,Suzuka,2023,97.82,211.7961956521739,308.0,66.09239130434783,21.195652173913043,10
OCO,Suzuka,2023,97.833,213.0057803468208,308.0,66.40173410404624,21.965317919075144,11
OCO,Suzuka,2023,97.848,211.36088154269973,309.0,66.32782369146005,19.834710743801654,13
OCO,Suzuka,2023,97.853,212.30327868852459,308.0,65.34426229508196,20.491803278688526,10
OCO,Suzuka,2023,97.88,214.47123287671232,308.0,66.23561643835616,20.54794520547945,10
GAS,Suzuka,2023,96.371,217.43977591036415,320.0,66.21288515406162,15.686274509803921,8
GAS,Suzuka,2023,96.96,213.71153846153845,307.0,66.75274725274726,13.736263736263737,8
GAS,Suzuka,2023,96.98,211.8233695652174,307.0,66.86684782608695,15.489130434782608,8
GAS,Suzuka,2023,97.0,213.5766016713092,306.0,67.27019498607243,16.15598885793872,9
GAS,Suzuka,2023,97.2,212.73424657534247,307.0,65.97534246575343,15.890410958904111,9
GAS,Suzuka,2023,97.203,213.77472527472528,307.0,67.86538461538461,13.461538461538462,8
GAS,Suzuka,2023,97.249,215.7877094972067,307.0,68.27094972067039,15.083798882681565,8
GAS,Suzuka,2023,97.279,211.32753623188407,326.0,63.84057971014493,17.101449275362317,9
GAS,Suzuka,2023,97.551,209.66852367688023,309.0,65.20612813370474,14.484679665738161,10
GAS,Suzuka,2023,97.733,211.8793565683646,308.0,66.12868632707774,16.890080428954423,10
LAW,Suzuka,2023,98.267,211.024064171123,302.0,65.3475935828877,17.11229946524064,9
LAW,Suzuka,2023,98.268,211.82548476454295,303.0,65.06371191135734,15.512465373961218,7
LAW,Suzuka,2023,98.343,210.71195652173913,302.0,65.10054347826087,16.032608695652172,7
LAW,Suzuka,2023,98.348,214.57486631016042,302.0,67.65508021390374,15.775401069518717,8
LAW,Suzuka,2023,98.369,211.28108108108108,303.0,65.15405405405406,15.135135135135137,9
LAW,Suzuka,2023,98.397,211.6576086956522,304.0,65.29891304347827,15.217391304347828,7
LAW,Suzuka,2023,98.423,210.97289972899728,302.0,63.63143631436314,16.53116531165312,7
LAW,Suzuka,2023,98.478,210.97333333333333,302.0,66.0,14.666666666666666,7
LAW,Suzuka,2023,98.489,210.7377049180328,303.0,65.07103825136612,15.027322404371585,7
LAW,Suzuka,2023,98.512,212.3388429752066,303.0,65.633608815427,16.528925619834713,9
TSU,Suzuka,2023,97.768,213.475,304.0,64.43611111111112,13.333333333333334,7
TSU,Suzuka,2023,97.816,212.8780487804878,305.0,62.19241192411924,13.821138211382115,8
TSU,Suzuka,2023,97.853,210.85549132947978,303.0,63.61271676300578,13.005780346820808,8
TSU,Suzuka,2023,97.898,211.41666666666666,305.0,63.94892473118279,12.365591397849462,7
TSU,Suzuka,2023,97.92,212.9291553133515,305.0,62.58038147138964,15.258855585831062,7
TSU,Suzuka,2023,97.977,212.34520547945206,303.0,63.36986301369863,12.602739726027398,7
TSU,Suzuka,2023,98.013,211.9060773480663,303.0,61.99723756906077,14.088397790055248,8
TSU,Suzuka,2023,98.093,213.75815217391303,303.0,63.05434782608695,13.586956521739129,7
TSU,Suzuka,2023,98.097,211.05645161290323,305.0,62.92741935483871,14.516129032258066,7
TSU,Suzuka,2023,98.218,212.38950276243094,306.0,63.69889502762431,14.3646408839779,8
HUL,Suzuka,2023,97.25,214.86666666666667,307.0,65.55,15.0,11
HUL,Suzuka,2023,97.309,211.3178082191781,306.0,63.487671232876714,17.26027397260274,10
HUL,Suzuka,2023,97.395,212.02479338842974,307.0,64.0,14.049586776859504,9
HUL,Suzuka,2023,97.445,212.60724233983288,307.0,64.84122562674095,16.15598885793872,10
HUL,Suzuka,2023,97.628,212.15363881401618,308.0,64.74932614555256,16.9811320754717,9
HUL,Suzuka,2023,97.655,211.74598930481284,308.0,64.05347593582887,20.053475935828878,11
HUL,Suzuka,2023,97.656,213.45555555555555,304.0,64.15277777777777,17.22222222222222,9
HUL,Suzuka,2023,97.713,211.2156334231806,306.0,64.1967654986523,19.40700808625337,12
HUL,Suzuka,2023,97.744,212.6070460704607,307.0,65.57181571815718,17.615176151761517,10
HUL,Suzuka,2023,97.811,213.21447721179624,324.0,63.14745308310992,17.962466487935657,11
ALB,Suzuka,2023,99.185,209.40331491712706,308.0,56.729281767955804,16.298342541436465,10
ALB,Suzuka,2023,99.549,206.4931129476584,308.0,56.035812672176306,15.151515151515152,10
ALB,Suzuka,2023,99.872,206.48275862068965,310.0,56.41114058355438,16.445623342175068,10
ALB,Suzuka,2023,99.919,209.53369272237197,309.0,56.97035040431267,16.711590296495956,10
ALB,Suzuka,2023,99.93,204.5431754874652,309.0,54.82172701949861,17.548746518105848,10
ALB,Suzuka,2023,100.071,208.1898395721925,310.0,55.94117647058823,17.11229946524064,10
ALB,Suzuka,2023,100.098,206.44077134986225,309.0,56.41873278236915,15.426997245179063,10
ALB,Suzuka,2023,100.147,208.75,309.0,56.138020833333336,17.1875,10
ALB,Suzuka,2023,100.286,206.3455497382199,308.0,56.53403141361257,18.32460732984293,12
ALB,Suzuka,2023,100.339,207.96010638297872,308.0,55.66755319148936,15.691489361702127,10
STR,Suzuka,2023,99.05,209.7513966480447,313.0,61.81843575418994,15.083798882681565,8
STR,Suzuka,2023,99.112,210.5967302452316,325.0,60.30790190735695,16.62125340599455,9
STR,Suzuka,2023,99.551,210.23733333333334,315.0,59.989333333333335,17.599999999999998,8
STR,Suzuka,2023,99.829,206.93617021276594,314.0,60.077127659574465,16.22340425531915,10
STR,Suzuka,2023,99.849,208.81615598885793,308.0,62.23676880222841,16.15598885793872,10
STR,Suzuka,2023,100.052,206.93698630136987,309.0,60.54794520547945,16.986301369863014,11
STR,Suzuka,2023,100.082,208.8070652173913,324.0,60.85054347826087,13.858695652173914,9
STR,Suzuka,2023,100.141,206.96524064171123,315.0,60.40909090909091,15.240641711229946,7
STR,Suzuka,2023,100.151,205.35978835978835,305.0,59.41798941798942,18.253968253968253,11
STR,Suzuka,2023,100.35,208.84122562674094,305.0,60.28133704735376,16.991643454038996,8
